txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-00236,W-0212,2026-04-01T07:30:00,debit,80.81,phone,utility,eft,1,3410.51,obligation_id=O-00191
T-00237,W-0218,2026-04-01T07:30:00,debit,49.25,phone,utility,eft,1,5428.5,obligation_id=O-00496
T-00238,W-0203,2026-04-01T07:34:00,debit,30.11,other,landlord,eft,0,5968.76,
T-00239,W-0036,2026-04-01T07:41:00,debit,43.82,food,retail,cash,0,3231.96,
T-00240,W-0023,2026-04-01T07:46:00,debit,56.73,clothing,grocery,credit_card,0,3248.94,
T-00241,W-0165,2026-04-01T07:50:00,debit,39.69,clothing,utility,eft,0,2432.07,
T-00242,W-0178,2026-04-01T08:13:00,debit,33.45,transport,restaurant,credit_card,1,4221.09,
T-00243,W-0212,2026-04-01T08:24:00,debit,9.27,food,transfer,debit_card,0,3401.24,
T-00244,W-0057,2026-04-01T08:27:00,debit,47.49,transport,gas,prepaid,0,910.09,
T-00245,W-0131,2026-04-01T08:29:00,debit,59.93,food,retail,prepaid,0,3754.0,
T-00246,W-0156,2026-04-01T08:34:00,debit,64.86,transport,retail,eft,1,2233.83,
T-00247,W-0131,2026-04-01T08:35:00,debit,25.6,other,utility,credit_card,0,3728.4,
T-00248,W-0205,2026-04-01T08:55:00,debit,27.84,clothing,landlord,eft,0,1637.35,
T-00249,W-0112,2026-04-01T08:57:00,debit,38.73,food,restaurant,eft,0,1185.16,
T-00250,W-0042,2026-04-01T09:06:00,debit,7.27,food,utility,cash,0,1197.49,
T-00251,W-0199,2026-04-01T09:25:00,debit,17.27,entertainment,restaurant,credit_card,0,634.21,
T-00252,W-0178,2026-04-01T09:27:00,debit,65.0,other,restaurant,cash,0,4156.09,
T-00253,W-0077,2026-04-01T09:31:00,debit,74.63,health,gas,credit_card,1,1735.11,
T-00254,W-0085,2026-04-01T09:32:00,debit,46.5,other,grocery,eft,0,6212.44,
T-00255,W-0050,2026-04-01T09:36:00,debit,83.1,groceries,utility,credit_card,1,3613.23,
T-00256,W-0135,2026-04-01T09:37:00,debit,28.03,other,grocery,cash,0,3984.47,
T-00257,W-0213,2026-04-01T09:42:00,debit,45.5,other,transfer,eft,0,5128.38,
T-00258,W-0160,2026-04-01T09:44:00,debit,49.32,transport,utility,credit_card,1,4887.34,
T-00259,W-0164,2026-04-01T10:05:00,debit,55.93,clothing,restaurant,cash,0,872.15,
T-00260,W-0071,2026-04-01T10:14:00,debit,35.53,other,streaming,credit_card,0,4526.49,
T-00261,W-0172,2026-04-01T10:16:00,debit,42.17,entertainment,restaurant,eft,0,5566.82,
T-00262,W-0113,2026-04-01T10:35:00,debit,13.76,clothing,atm,prepaid,0,4090.78,
T-00263,W-0127,2026-04-01T10:36:00,debit,6.28,entertainment,retail,cash,0,3796.51,
T-00264,W-0018,2026-04-01T10:49:00,debit,19.35,transport,landlord,cash,1,575.63,
T-00265,W-0160,2026-04-01T10:55:00,debit,55.52,groceries,landlord,prepaid,1,4831.82,
T-00266,W-0190,2026-04-01T11:07:00,debit,37.68,transport,grocery,eft,0,-430.54,
T-00267,W-0140,2026-04-01T11:10:00,debit,58.5,groceries,landlord,cash,1,2281.59,
T-00268,W-0162,2026-04-01T11:24:00,debit,67.36,utilities,utility,eft,1,3017.45,
T-00269,W-0122,2026-04-01T11:30:00,debit,24.52,transport,telecom,debit_card,1,2086.3,
T-00270,W-0062,2026-04-01T11:31:00,debit,26.44,groceries,streaming,cash,1,152.28,
T-00271,W-0047,2026-04-01T11:32:00,credit,60.94,advance,transfer,eft,0,3380.47,advance_id=A-00180
T-00272,W-0047,2026-04-01T11:33:00,debit,2.59,advance_fee,transfer,eft,0,3377.88,advance_id=A-00180
T-00273,W-0169,2026-04-01T11:34:00,debit,51.14,food,utility,debit_card,0,3677.59,
T-00274,W-0104,2026-04-01T11:36:00,debit,26.11,entertainment,atm,eft,0,1444.1,
T-00275,W-0156,2026-04-01T11:36:00,debit,25.42,clothing,restaurant,credit_card,0,2208.41,
T-00276,W-0090,2026-04-01T11:46:00,debit,20.0,transport,gas,debit_card,1,855.53,
T-00277,W-0058,2026-04-01T11:52:00,debit,45.34,utilities,restaurant,eft,1,3167.32,
T-00278,W-0003,2026-04-01T12:05:00,debit,32.41,entertainment,retail,prepaid,0,2183.95,
T-00279,W-0150,2026-04-01T12:09:00,debit,24.07,utilities,transfer,credit_card,1,5428.02,
T-00280,W-0050,2026-04-01T12:17:00,debit,29.26,other,landlord,prepaid,0,3583.97,
T-00281,W-0043,2026-04-01T12:23:00,debit,49.07,transport,telecom,prepaid,0,3142.8,
T-00282,W-0187,2026-04-01T12:23:00,debit,79.01,utilities,streaming,credit_card,1,439.07,
T-00283,W-0107,2026-04-01T12:24:00,debit,19.48,entertainment,streaming,cash,0,5015.01,
T-00284,W-0158,2026-04-01T12:25:00,debit,60.44,transport,restaurant,cash,0,986.62,
T-00285,W-0164,2026-04-01T12:34:00,debit,72.28,utilities,restaurant,cash,1,799.87,
T-00286,W-0172,2026-04-01T12:40:00,debit,79.7,health,atm,prepaid,1,5487.12,
T-00287,W-0158,2026-04-01T12:57:00,debit,38.2,groceries,atm,prepaid,1,948.42,
T-00288,W-0151,2026-04-01T13:05:00,debit,48.94,other,transfer,eft,0,4124.28,
T-00289,W-0185,2026-04-01T13:05:00,debit,41.87,entertainment,utility,prepaid,0,3683.49,
T-00290,W-0059,2026-04-01T13:10:00,debit,13.9,food,landlord,credit_card,0,2141.54,
T-00291,W-0135,2026-04-01T13:12:00,debit,21.6,transport,utility,cash,0,3962.87,
T-00292,W-0148,2026-04-01T13:13:00,debit,54.21,health,gas,credit_card,1,4827.19,
T-00293,W-0062,2026-04-01T13:16:00,debit,8.74,entertainment,grocery,eft,0,143.54,
T-00294,W-0155,2026-04-01T13:26:00,debit,10.84,food,streaming,cash,0,5011.47,
T-00295,W-0077,2026-04-01T13:32:00,debit,42.91,food,streaming,credit_card,0,1692.2,
T-00296,W-0107,2026-04-01T13:32:00,debit,49.26,groceries,streaming,prepaid,1,4965.75,
T-00297,W-0002,2026-04-01T13:42:00,debit,39.96,clothing,transfer,credit_card,0,564.32,
T-00298,W-0081,2026-04-01T13:57:00,debit,46.59,transport,restaurant,eft,0,3742.7,
T-00299,W-0015,2026-04-01T14:17:00,debit,18.97,groceries,restaurant,credit_card,1,2107.89,
T-00300,W-0186,2026-04-01T14:21:00,debit,60.79,clothing,retail,credit_card,0,3080.03,
T-00301,W-0047,2026-04-01T14:30:00,debit,10.3,transport,landlord,eft,0,3367.58,
T-00302,W-0001,2026-04-01T14:34:00,debit,16.3,transport,streaming,cash,1,3969.62,
T-00303,W-0049,2026-04-01T14:41:00,debit,12.15,transport,gas,prepaid,1,5625.72,
T-00304,W-0134,2026-04-01T14:42:00,debit,49.51,other,streaming,prepaid,0,3261.3,
T-00305,W-0052,2026-04-01T14:45:00,debit,69.46,health,gas,prepaid,1,6128.7,
T-00306,W-0138,2026-04-01T14:59:00,debit,52.24,clothing,telecom,prepaid,0,5364.43,
T-00307,W-0148,2026-04-01T15:02:00,debit,21.46,food,restaurant,eft,0,4805.73,
T-00308,W-0071,2026-04-01T15:05:00,debit,19.5,health,streaming,eft,1,4506.99,
T-00309,W-0074,2026-04-01T15:09:00,debit,64.58,transport,streaming,credit_card,0,4151.52,
T-00310,W-0114,2026-04-01T15:24:00,debit,59.47,food,telecom,debit_card,0,2781.69,
T-00311,W-0037,2026-04-01T15:25:00,debit,15.76,health,atm,eft,1,5108.57,
T-00312,W-0091,2026-04-01T15:27:00,debit,23.08,transport,landlord,prepaid,0,1356.43,
T-00313,W-0044,2026-04-01T15:34:00,debit,24.86,food,landlord,debit_card,0,580.9,
T-00314,W-0077,2026-04-01T15:39:00,debit,7.86,other,telecom,prepaid,0,1684.34,
T-00315,W-0026,2026-04-01T15:53:00,debit,84.48,transport,streaming,cash,1,1952.99,
T-00316,W-0187,2026-04-01T15:54:00,debit,12.55,food,atm,cash,0,426.52,
T-00317,W-0005,2026-04-01T15:59:00,debit,76.54,groceries,grocery,credit_card,1,4500.85,
T-00318,W-0020,2026-04-01T16:00:00,debit,38.47,clothing,utility,cash,0,2012.7,
T-00319,W-0022,2026-04-01T16:07:00,debit,32.21,transport,telecom,debit_card,0,4153.88,
T-00320,W-0001,2026-04-01T16:10:00,credit,164.42,income,employer,eft,1,4134.04,earnings_id=EARN-00001
T-00321,W-0209,2026-04-01T16:12:00,credit,98.99,income,employer,eft,1,4343.61,earnings_id=EARN-11545
T-00322,W-0145,2026-04-01T16:13:00,credit,260.56,income,employer,eft,1,3796.91,earnings_id=EARN-08025
T-00323,W-0065,2026-04-01T16:18:00,credit,191.98,income,employer,eft,1,2247.21,earnings_id=EARN-03577
T-00324,W-0018,2026-04-01T16:29:00,debit,41.58,food,grocery,eft,0,534.05,
T-00325,W-0165,2026-04-01T16:29:00,credit,183.59,income,employer,eft,1,2615.66,earnings_id=EARN-09125
T-00326,W-0173,2026-04-01T16:29:00,debit,46.5,food,retail,eft,0,3151.49,
T-00327,W-0087,2026-04-01T16:40:00,debit,35.26,clothing,grocery,credit_card,0,2811.87,
T-00328,W-0211,2026-04-01T16:40:00,credit,217.58,income,employer,eft,1,765.12,earnings_id=EARN-11655
T-00329,W-0129,2026-04-01T16:44:00,credit,207.6,income,employer,eft,1,-1232.75,earnings_id=EARN-07145
T-00330,W-0147,2026-04-01T16:47:00,credit,217.98,income,employer,eft,1,3916.92,earnings_id=EARN-08135
T-00331,W-0204,2026-04-01T17:00:00,credit,129.93,income,employer,eft,1,4483.38,earnings_id=EARN-11270
T-00332,W-0019,2026-04-01T17:03:00,credit,193.52,income,employer,eft,1,-102.95,earnings_id=EARN-01001
T-00333,W-0095,2026-04-01T17:04:00,debit,8.21,utilities,streaming,eft,1,1902.81,
T-00334,W-0012,2026-04-01T17:10:00,credit,178.16,income,employer,eft,1,5514.72,earnings_id=EARN-00609
T-00335,W-0026,2026-04-01T17:10:00,debit,53.74,food,gas,prepaid,0,1899.25,
T-00336,W-0121,2026-04-01T17:11:00,credit,191.07,income,employer,eft,1,2896.95,earnings_id=EARN-06705
T-00337,W-0140,2026-04-01T17:12:00,credit,253.11,income,employer,eft,1,2534.7,earnings_id=EARN-07750
T-00338,W-0078,2026-04-01T17:14:00,debit,52.21,other,atm,cash,0,1110.89,
T-00339,W-0062,2026-04-01T17:16:00,credit,143.78,income,employer,eft,1,287.32,earnings_id=EARN-03409
T-00340,W-0058,2026-04-01T17:21:00,credit,149.48,income,employer,eft,1,3316.8,earnings_id=EARN-03185
T-00341,W-0153,2026-04-01T17:21:00,debit,33.12,food,utility,credit_card,0,1069.95,
T-00342,W-0043,2026-04-01T17:27:00,credit,182.42,income,employer,eft,1,3325.22,earnings_id=EARN-02345
T-00343,W-0150,2026-04-01T17:32:00,credit,56.91,advance,transfer,eft,0,5484.93,advance_id=A-00309
T-00344,W-0150,2026-04-01T17:33:00,debit,2.42,advance_fee,transfer,eft,0,5482.51,advance_id=A-00309
T-00345,W-0124,2026-04-01T17:36:00,debit,45.62,utilities,restaurant,cash,1,3683.82,
T-00346,W-0044,2026-04-01T17:38:00,credit,233.04,income,employer,eft,1,813.94,earnings_id=EARN-02401
T-00347,W-0204,2026-04-01T17:38:00,debit,17.7,entertainment,restaurant,eft,0,4465.68,
T-00348,W-0160,2026-04-01T17:39:00,credit,226.59,income,employer,eft,1,5058.41,earnings_id=EARN-08850
T-00349,W-0218,2026-04-01T17:46:00,debit,47.66,health,grocery,eft,1,5380.84,
T-00350,W-0010,2026-04-01T17:47:00,credit,108.87,income,employer,eft,1,-641.85,earnings_id=EARN-00497
T-00351,W-0214,2026-04-01T17:50:00,credit,70.22,advance,transfer,eft,0,73.84,advance_id=A-00421
T-00352,W-0089,2026-04-01T17:51:00,credit,197.41,income,employer,eft,1,3125.51,earnings_id=EARN-04921
T-00353,W-0214,2026-04-01T17:51:00,debit,2.98,advance_fee,transfer,eft,0,70.86,advance_id=A-00421
T-00354,W-0083,2026-04-01T17:52:00,credit,196.37,income,employer,eft,1,3985.9,earnings_id=EARN-04585
T-00355,W-0090,2026-04-01T17:53:00,credit,146.4,income,employer,eft,1,1001.93,earnings_id=EARN-04977
T-00356,W-0064,2026-04-01T17:59:00,credit,132.98,income,employer,eft,1,3007.64,earnings_id=EARN-03521
T-00357,W-0027,2026-04-01T18:06:00,debit,56.17,transport,restaurant,prepaid,0,4812.56,
T-00358,W-0058,2026-04-01T18:09:00,debit,50.81,utilities,gas,eft,1,3265.99,
T-00359,W-0175,2026-04-01T18:11:00,debit,37.87,transport,grocery,eft,0,779.29,
T-00360,W-0171,2026-04-01T18:13:00,credit,126.11,income,employer,eft,1,2140.08,earnings_id=EARN-09455
T-00361,W-0117,2026-04-01T18:14:00,credit,177.14,income,employer,eft,1,4715.16,earnings_id=EARN-06485
T-00362,W-0070,2026-04-01T18:17:00,debit,26.44,transport,transfer,eft,1,4271.34,
T-00363,W-0161,2026-04-01T18:20:00,credit,283.07,income,employer,eft,1,2734.83,earnings_id=EARN-08905
T-00364,W-0110,2026-04-01T18:26:00,credit,167.84,income,employer,eft,1,4007.64,earnings_id=EARN-06097
T-00365,W-0084,2026-04-01T18:27:00,credit,134.04,income,employer,eft,1,4907.95,earnings_id=EARN-04641
T-00366,W-0178,2026-04-01T18:33:00,debit,53.51,entertainment,gas,cash,0,4102.58,
T-00367,W-0083,2026-04-01T18:34:00,debit,84.16,transport,retail,eft,1,3901.74,
T-00368,W-0047,2026-04-01T18:43:00,debit,37.28,clothing,gas,debit_card,0,3330.3,
T-00369,W-0166,2026-04-01T18:43:00,credit,131.52,income,employer,eft,1,5009.54,earnings_id=EARN-09180
T-00370,W-0088,2026-04-01T18:51:00,debit,11.06,utilities,utility,prepaid,1,2685.69,
T-00371,W-0156,2026-04-01T18:51:00,credit,172.72,income,employer,eft,1,2381.13,earnings_id=EARN-08630
T-00372,W-0033,2026-04-01T18:57:00,credit,238.0,income,employer,eft,1,4474.81,earnings_id=EARN-01785
T-00373,W-0184,2026-04-01T18:58:00,debit,76.36,health,transfer,cash,1,4444.02,
T-00374,W-0112,2026-04-01T19:02:00,debit,59.7,other,telecom,credit_card,0,1125.46,
T-00375,W-0045,2026-04-01T19:03:00,credit,184.79,income,employer,eft,1,1938.68,earnings_id=EARN-02457
T-00376,W-0134,2026-04-01T19:05:00,credit,126.54,advance,transfer,eft,0,3387.84,advance_id=A-00410
T-00377,W-0172,2026-04-01T19:05:00,debit,39.65,health,telecom,eft,1,5447.47,
T-00378,W-0134,2026-04-01T19:06:00,debit,5.38,advance_fee,transfer,eft,0,3382.46,advance_id=A-00410
T-00379,W-0154,2026-04-01T19:07:00,credit,249.62,income,employer,eft,1,2409.33,earnings_id=EARN-08520
T-00380,W-0179,2026-04-01T19:08:00,credit,173.52,income,employer,eft,1,2332.81,earnings_id=EARN-09895
T-00381,W-0200,2026-04-01T19:13:00,debit,60.87,transport,utility,eft,0,2782.05,
T-00382,W-0011,2026-04-01T19:19:00,debit,31.67,entertainment,atm,debit_card,0,1885.51,
T-00383,W-0053,2026-04-01T19:21:00,debit,8.03,other,telecom,prepaid,0,1868.03,
T-00384,W-0192,2026-04-01T19:24:00,credit,136.17,income,employer,eft,1,1520.9,earnings_id=EARN-10610
T-00385,W-0018,2026-04-01T19:32:00,debit,69.58,utilities,telecom,debit_card,1,464.47,
T-00386,W-0218,2026-04-01T19:33:00,debit,34.17,groceries,restaurant,prepaid,1,5346.67,
T-00387,W-0028,2026-04-01T19:36:00,debit,35.15,transport,utility,debit_card,0,891.44,
T-00388,W-0079,2026-04-01T19:36:00,debit,31.82,other,streaming,prepaid,0,5009.17,
T-00389,W-0090,2026-04-01T19:36:00,debit,16.33,groceries,landlord,debit_card,1,985.6,
T-00390,W-0181,2026-04-01T19:39:00,credit,168.43,income,employer,eft,1,2646.87,earnings_id=EARN-10005
T-00391,W-0158,2026-04-01T19:43:00,credit,216.3,income,employer,eft,1,1164.72,earnings_id=EARN-08740
T-00392,W-0049,2026-04-01T19:45:00,debit,31.17,other,streaming,prepaid,0,5594.55,
T-00393,W-0079,2026-04-01T19:46:00,credit,240.83,income,employer,eft,1,5250.0,earnings_id=EARN-04361
T-00394,W-0055,2026-04-01T19:48:00,debit,27.79,entertainment,grocery,credit_card,0,3125.52,
T-00395,W-0120,2026-04-01T19:51:00,credit,155.5,income,employer,eft,1,3753.03,earnings_id=EARN-06650
T-00396,W-0134,2026-04-01T19:57:00,debit,29.5,food,gas,cash,0,3352.96,
T-00397,W-0070,2026-04-01T19:59:00,debit,48.81,clothing,utility,eft,0,4222.53,
T-00398,W-0054,2026-04-01T20:00:00,credit,225.78,income,employer,eft,1,4380.29,earnings_id=EARN-02961
T-00399,W-0090,2026-04-01T20:01:00,debit,9.57,transport,restaurant,cash,0,976.03,
T-00400,W-0188,2026-04-01T20:05:00,credit,214.16,income,employer,eft,1,2970.92,earnings_id=EARN-10390
T-00401,W-0075,2026-04-01T20:10:00,credit,258.35,income,employer,eft,1,3969.75,earnings_id=EARN-04137
T-00402,W-0008,2026-04-01T20:18:00,debit,21.66,other,landlord,eft,0,3142.54,
T-00403,W-0176,2026-04-01T20:28:00,credit,137.4,income,employer,eft,1,5729.17,earnings_id=EARN-09730
T-00404,W-0158,2026-04-01T20:29:00,debit,11.45,health,telecom,prepaid,1,1153.27,
T-00405,W-0149,2026-04-01T20:31:00,credit,205.3,income,employer,eft,1,4683.67,earnings_id=EARN-08245
T-00406,W-0165,2026-04-01T20:35:00,debit,30.46,transport,streaming,eft,1,2585.2,
T-00407,W-0078,2026-04-01T20:38:00,debit,80.49,health,grocery,debit_card,1,1030.4,
T-00408,W-0116,2026-04-01T20:47:00,credit,153.75,income,employer,eft,1,3285.0,earnings_id=EARN-06430
T-00409,W-0162,2026-04-01T20:51:00,debit,83.59,utilities,atm,credit_card,1,2933.86,
T-00410,W-0136,2026-04-01T20:53:00,debit,64.06,entertainment,streaming,cash,0,2605.66,
T-00411,W-0044,2026-04-01T20:56:00,debit,19.0,entertainment,atm,cash,0,794.94,
T-00412,W-0141,2026-04-01T20:58:00,credit,145.88,income,employer,eft,1,3801.04,earnings_id=EARN-07805
T-00413,W-0042,2026-04-01T21:05:00,credit,133.58,income,employer,eft,1,1331.07,earnings_id=EARN-02289
T-00414,W-0148,2026-04-01T21:08:00,credit,159.81,income,employer,eft,1,4965.54,earnings_id=EARN-08190
T-00415,W-0074,2026-04-01T21:09:00,debit,11.31,health,grocery,credit_card,1,4140.21,
T-00416,W-0022,2026-04-01T21:13:00,debit,30.17,entertainment,restaurant,debit_card,0,4123.71,
T-00417,W-0081,2026-04-01T21:13:00,credit,144.3,income,employer,eft,1,3887.0,earnings_id=EARN-04473
T-00418,W-0155,2026-04-01T21:18:00,credit,173.52,income,employer,eft,1,5184.99,earnings_id=EARN-08575
T-00419,W-0206,2026-04-01T21:21:00,credit,152.67,income,employer,eft,1,139.8,earnings_id=EARN-11380
T-00420,W-0016,2026-04-01T21:24:00,credit,202.68,income,employer,eft,1,4754.42,earnings_id=EARN-00833
T-00421,W-0085,2026-04-01T21:25:00,credit,152.58,income,employer,eft,1,6365.02,earnings_id=EARN-04697
T-00422,W-0171,2026-04-01T21:27:00,debit,57.87,entertainment,telecom,eft,0,2082.21,
T-00423,W-0135,2026-04-01T21:33:00,debit,11.3,health,landlord,cash,1,3951.57,
T-00424,W-0008,2026-04-01T21:41:00,credit,214.47,income,employer,eft,1,3357.01,earnings_id=EARN-00385
T-00425,W-0159,2026-04-01T21:42:00,credit,160.69,income,employer,eft,1,1417.31,earnings_id=EARN-08795
T-00426,W-0023,2026-04-01T21:55:00,debit,14.8,other,restaurant,credit_card,0,3234.14,
T-00427,W-0119,2026-04-01T22:02:00,debit,61.12,clothing,transfer,eft,0,1317.31,
T-00428,W-0220,2026-04-01T22:13:00,debit,14.54,food,utility,credit_card,0,2500.53,
T-00429,W-0140,2026-04-01T22:16:00,credit,32.93,advance,transfer,eft,0,2567.63,advance_id=A-00077
T-00430,W-0140,2026-04-01T22:17:00,debit,1.99,advance_fee,transfer,eft,0,2565.64,advance_id=A-00077
T-00431,W-0016,2026-04-01T22:19:00,debit,6.27,food,gas,cash,0,4748.15,
T-00432,W-0026,2026-04-01T22:19:00,debit,56.55,other,landlord,eft,0,1842.7,
T-00433,W-0147,2026-04-01T22:19:00,debit,23.93,food,utility,eft,0,3892.99,
T-00434,W-0122,2026-04-01T22:20:00,debit,34.85,transport,gas,cash,0,2051.45,
T-00435,W-0062,2026-04-01T22:35:00,debit,8.97,clothing,transfer,cash,0,278.35,
T-00436,W-0175,2026-04-01T22:47:00,debit,6.03,entertainment,gas,cash,0,773.26,
T-00437,W-0095,2026-04-01T22:48:00,debit,36.23,utilities,atm,prepaid,1,1866.58,
T-00438,W-0188,2026-04-02T07:03:00,debit,7.27,transport,restaurant,credit_card,0,2963.65,
T-00439,W-0212,2026-04-02T07:05:00,debit,30.58,food,restaurant,prepaid,0,3370.66,
T-00440,W-0062,2026-04-02T07:07:00,debit,82.08,groceries,transfer,credit_card,1,196.27,
T-00441,W-0216,2026-04-02T07:11:00,debit,75.01,utilities,gas,debit_card,1,1988.76,
T-00442,W-0190,2026-04-02T07:12:00,debit,84.64,groceries,grocery,prepaid,1,-515.18,
T-00443,W-0201,2026-04-02T07:31:00,debit,25.42,clothing,retail,cash,0,858.03,
T-00444,W-0180,2026-04-02T07:33:00,debit,38.51,transport,landlord,cash,1,2778.27,
T-00445,W-0147,2026-04-02T07:38:00,debit,57.94,food,retail,cash,0,3835.05,
T-00446,W-0077,2026-04-02T07:41:00,debit,7.65,entertainment,retail,cash,0,1676.69,
T-00447,W-0043,2026-04-02T07:54:00,debit,7.64,transport,restaurant,debit_card,0,3317.58,
T-00448,W-0078,2026-04-02T08:00:00,debit,270.63,debt_payment,transfer,eft,0,759.77,obligation_id=O-00825
T-00449,W-0093,2026-04-02T08:02:00,debit,56.55,other,grocery,debit_card,0,2687.01,
T-00450,W-0177,2026-04-02T08:06:00,debit,49.67,health,atm,eft,1,1189.49,
T-00451,W-0076,2026-04-02T08:14:00,debit,43.94,entertainment,telecom,eft,0,1818.55,
T-00452,W-0166,2026-04-02T08:21:00,debit,64.24,transport,landlord,credit_card,0,4945.3,
T-00453,W-0158,2026-04-02T08:31:00,debit,50.1,utilities,grocery,credit_card,1,1103.17,
T-00454,W-0187,2026-04-02T08:44:00,debit,31.14,utilities,gas,eft,1,395.38,
T-00455,W-0195,2026-04-02T09:05:00,debit,26.87,groceries,landlord,debit_card,1,4455.7,
T-00456,W-0007,2026-04-02T09:11:00,debit,45.96,entertainment,transfer,debit_card,0,5899.3,
T-00457,W-0176,2026-04-02T09:15:00,debit,15.46,other,telecom,cash,0,5713.71,
T-00458,W-0103,2026-04-02T09:16:00,debit,37.91,utilities,restaurant,credit_card,1,5794.48,
T-00459,W-0150,2026-04-02T09:16:00,debit,44.97,groceries,landlord,credit_card,1,5437.54,
T-00460,W-0173,2026-04-02T09:18:00,debit,21.94,transport,telecom,debit_card,1,3129.55,
T-00461,W-0169,2026-04-02T09:21:00,debit,11.86,transport,utility,cash,0,3665.73,
T-00462,W-0050,2026-04-02T09:30:00,debit,29.15,utilities,transfer,eft,1,3554.82,
T-00463,W-0114,2026-04-02T10:00:00,debit,18.36,transport,utility,debit_card,1,2763.33,
