worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0022,2026-04-27,1375.97,303.67,184.64,1072.3,0,0,0,6823.99,242.74,0
W-0022,2026-05-04,849.42,484.78,359.6,364.64,0,0,0,7628.78,111.18,0
W-0022,2026-05-11,898.34,98.24,60.23,800.1,1,90.72,3.86,8519.6,655.15,0
W-0022,2026-05-18,1222.77,85.22,0.0,1137.55,0,0,0,9458.0,77.14,0
W-0022,2026-05-25,1191.08,232.09,91.23,958.99,0,0,0,10159.05,475.26,0
W-0022,2026-06-01,620.87,387.59,335.93,233.28,0,0,0,10642.63,16312.13,0
W-0022,2026-06-08,931.45,261.38,191.98,670.07,0,0,0,11056.99,258.22,0
W-0022,2026-06-15,845.32,301.32,167.22,544.0,0,0,0,12063.49,515.63,0
W-0022,2026-06-22,1051.5,152.04,62.96,899.46,1,34.46,1.99,12766.76,9445.81,0
W-0022,2026-06-29,211.07,313.31,267.18,-102.24,0,0,0,12895.17,65.4,0
W-0023,2026-03-30,271.24,1132.06,878.39,-860.82,0,0,0,3185.66,377.66,0
W-0023,2026-04-06,522.77,193.53,191.54,329.24,1,37.5,1.99,3550.54,75.35,0
W-0023,2026-04-13,617.35,217.26,107.99,400.09,0,0,0,4090.07,72.15,0
W-0023,2026-04-20,504.03,413.47,177.41,90.56,0,0,0,4180.63,88.36,0
W-0023,2026-04-27,656.56,919.55,901.99,-262.99,0,0,0,3775.63,43.3,0
W-0023,2026-05-04,372.69,262.04,180.51,110.65,2,128.89,5.48,4157.18,487.47,0
W-0023,2026-05-11,781.89,376.53,138.56,405.36,0,0,0,4180.22,266.01,0
W-0023,2026-05-18,374.38,332.44,244.43,41.94,0,0,0,4604.48,795.0,0
W-0023,2026-05-25,617.13,312.04,84.24,305.09,0,0,0,4658.11,88.71,0
W-0023,2026-06-01,488.77,1155.13,1108.23,-666.36,0,0,0,4130.45,48.51,0
W-0023,2026-06-08,514.49,182.71,112.91,331.78,0,0,0,4574.99,30.88,0
W-0023,2026-06-15,520.45,271.86,165.86,248.59,0,0,0,4823.58,,0
W-0023,2026-06-22,591.11,244.92,107.53,346.19,1,70.86,3.01,5004.39,-43.16,0
W-0023,2026-06-29,251.71,1103.7,984.73,-851.99,0,0,0,4388.64,-26.02,0
W-0024,2026-03-30,595.51,133.85,67.17,461.66,0,0,0,1577.29,669.82,0
W-0024,2026-04-06,436.66,369.52,226.95,67.14,0,0,0,1659.24,161.65,0
W-0024,2026-04-13,572.93,882.22,730.91,-309.29,0,0,0,1482.01,678.76,0
W-0024,2026-04-20,580.77,358.11,235.93,222.66,0,0,0,1704.67,-7.43,0
W-0024,2026-04-27,696.89,111.45,69.05,585.44,0,0,0,2143.73,103.24,0
W-0024,2026-05-04,906.61,178.67,106.39,727.94,0,0,0,2565.06,210.41,0
W-0024,2026-05-11,1008.4,936.24,807.14,72.16,0,0,0,2662.83,113.1,0
W-0024,2026-05-18,629.44,263.12,116.3,366.32,0,0,0,3456.53,799.61,0
W-0024,2026-05-25,291.16,265.02,40.4,26.14,0,0,0,3482.67,-44.31,0
W-0024,2026-06-01,561.86,263.2,180.65,298.66,0,0,0,3781.33,73.26,0
W-0024,2026-06-08,432.22,202.18,103.6,230.04,0,0,0,3852.84,4878.74,0
W-0024,2026-06-15,603.66,785.96,722.2,-182.3,0,0,0,3689.54,66.38,0
W-0024,2026-06-22,736.43,492.16,278.21,244.27,0,0,0,3931.95,35.76,0
W-0024,2026-06-29,137.34,283.51,41.51,-146.17,0,0,0,3927.17,,0
W-0025,2026-03-30,520.96,274.5,186.75,246.46,0,0,0,1288.46,-6.21,0
W-0025,2026-04-06,684.83,115.61,0.0,569.22,0,0,0,1678.49,111.51,0
W-0025,2026-04-13,520.76,371.96,363.11,148.8,1,76.16,3.24,2254.37,74.77,0
W-0025,2026-04-20,820.41,262.57,133.24,557.84,0,0,0,2812.21,,0
W-0025,2026-04-27,847.01,168.79,22.3,678.22,0,0,0,3331.21,41.43,0
W-0025,2026-05-04,814.31,350.57,215.77,463.74,1,72.92,3.1,3860.12,-22.77,0
W-0025,2026-05-11,847.18,411.29,378.05,435.89,0,0,0,4302.38,111.09,0
W-0025,2026-05-18,507.62,164.37,89.39,343.25,0,0,0,4806.23,757.74,0
W-0025,2026-05-25,490.76,345.73,140.64,145.03,0,0,0,4951.26,-17.23,0
W-0025,2026-06-01,663.33,218.46,172.77,444.87,0,0,0,5396.13,378.9,0
W-0025,2026-06-08,1238.76,338.42,215.47,900.34,0,0,0,5753.82,626.46,0
W-0025,2026-06-15,691.0,542.31,388.59,148.69,0,0,0,6272.31,329.96,0
W-0025,2026-06-22,672.8,211.96,141.96,460.84,0,0,0,6906.0,54.03,0
W-0025,2026-06-29,177.71,412.13,346.39,-234.42,0,0,0,6671.58,93.85,0
W-0026,2026-03-30,431.73,1362.06,1193.9,-930.33,0,0,0,2150.44,84.41,0
W-0026,2026-04-06,726.87,332.05,165.13,394.82,0,0,0,2545.26,,0
W-0026,2026-04-13,1103.32,398.99,398.99,704.33,0,0,0,3038.0,79.98,0
W-0026,2026-04-20,1028.55,201.43,195.41,827.12,0,0,0,3643.27,,0
W-0026,2026-04-27,961.54,1201.68,1168.21,-240.14,0,0,0,3836.57,77.72,0
W-0026,2026-05-04,516.05,435.1,371.75,80.95,0,0,0,3647.31,-1.13,0
W-0026,2026-05-11,811.59,520.2,385.95,291.39,0,0,0,3997.57,761.06,0
W-0026,2026-05-18,1325.86,149.14,101.59,1176.72,0,0,0,5189.96,34.95,0
W-0026,2026-05-25,1206.76,150.93,58.92,1055.83,1,51.59,2.19,6273.02,-43.89,0
W-0026,2026-06-01,817.4,1274.64,1141.05,-457.24,0,0,0,6035.81,17366.7,0
W-0026,2026-06-08,1062.32,272.69,189.85,789.63,0,0,0,6395.91,50.15,0
W-0026,2026-06-15,1420.66,640.27,567.03,780.39,1,45.22,1.99,7175.9,106.48,0
W-0026,2026-06-22,971.16,152.11,29.12,819.05,0,0,0,8470.1,-17.19,0
W-0026,2026-06-29,211.65,1247.18,1111.9,-1035.53,1,32.59,1.99,7467.16,-45.58,0
W-0027,2026-03-30,489.87,373.25,273.52,116.62,0,0,0,4666.69,-0.24,0
W-0027,2026-04-06,289.16,398.87,139.82,-109.71,0,0,0,4875.64,794.66,0
W-0027,2026-04-13,935.94,101.61,101.61,834.33,0,0,0,5440.22,,0
W-0027,2026-04-20,630.48,142.31,36.3,488.17,1,38.47,0.0,5910.72,90.71,0
W-0027,2026-04-27,607.37,369.82,148.38,237.55,0,0,0,6474.16,254.9,0
W-0027,2026-05-04,713.13,469.24,426.75,243.89,0,0,0,6392.14,94.75,0
W-0027,2026-05-11,640.35,274.74,60.54,365.61,0,0,0,7083.66,15.35,0
W-0027,2026-05-18,1052.22,214.35,102.79,837.87,0,0,0,7790.92,,0
W-0027,2026-05-25,738.28,66.22,0.0,672.06,0,0,0,8119.01,-42.8,0
W-0027,2026-06-01,798.93,387.56,305.71,411.37,0,0,0,8634.45,21.92,0
W-0027,2026-06-08,505.02,164.08,139.82,340.94,0,0,0,9090.59,690.24,0
W-0027,2026-06-15,348.37,32.2,0.0,316.17,0,0,0,9518.77,93.02,0
W-0027,2026-06-22,457.57,347.97,201.12,109.6,0,0,0,9771.67,294.65,0
W-0027,2026-06-29,143.27,504.34,327.65,-361.07,0,0,0,9410.6,99.42,0
W-0028,2026-03-30,260.96,755.18,720.03,-494.22,0,0,0,1107.25,-7.94,0
W-0028,2026-04-06,1081.14,233.01,84.37,848.13,0,0,0,1772.43,369.27,0
W-0028,2026-04-13,802.19,311.62,95.52,490.57,0,0,0,2103.69,-22.27,0
W-0028,2026-04-20,438.58,348.24,69.7,90.34,0,0,0,2401.51,8.41,0
W-0028,2026-04-27,718.86,772.73,688.39,-53.87,0,0,0,2288.11,55.99,0
W-0028,2026-05-04,519.75,372.84,158.71,146.91,0,0,0,2518.7,781.05,0
W-0028,2026-05-11,763.93,107.38,0.0,656.55,0,0,0,3142.54,26.51,0
W-0028,2026-05-18,294.25,171.4,109.16,122.85,0,0,0,3236.95,305.83,0
W-0028,2026-05-25,987.81,2.59,0.0,985.22,1,60.97,2.59,4290.82,290.09,0
W-0028,2026-06-01,682.77,884.77,719.8,-202.0,0,0,0,4091.99,-47.38,0
W-0028,2026-06-08,709.4,465.81,97.17,243.59,0,0,0,4374.08,439.24,0
W-0028,2026-06-15,1010.22,321.84,207.35,688.38,0,0,0,4801.04,340.56,0
W-0028,2026-06-22,850.61,0.0,0.0,850.61,0,0,0,5822.7,105.78,0
W-0028,2026-06-29,0,1083.3,923.99,-1083.3,0,0,0,4952.2,,0
W-0029,2026-03-30,799.8,1015.35,1015.35,-215.55,0,0,0,4324.72,92.84,0
W-0029,2026-04-06,393.3,320.14,129.72,73.16,0,0,0,4622.75,-29.86,0
W-0029,2026-04-13,745.65,215.52,121.45,530.13,0,0,0,4987.79,13740.94,0
W-0029,2026-04-20,567.08,219.1,76.01,347.98,0,0,0,5500.86,,0
W-0029,2026-04-27,640.06,1252.44,1084.43,-612.38,0,0,0,4721.34,205.84,0
W-0029,2026-05-04,1152.51,237.28,176.72,915.23,0,0,0,5361.22,3808.43,0
W-0029,2026-05-11,1015.32,162.99,77.23,852.33,0,0,0,6458.19,396.29,0
W-0029,2026-05-18,800.98,64.27,0.0,736.71,0,0,0,7236.46,76.95,0
W-0029,2026-05-25,916.77,171.07,95.71,745.7,0,0,0,7923.43,75.21,0
W-0029,2026-06-01,1017.62,1103.2,963.79,-85.58,0,0,0,7678.4,-19.02,0
W-0029,2026-06-08,864.23,169.78,36.44,694.45,0,0,0,8403.72,52.74,0
W-0029,2026-06-15,776.3,216.5,150.31,559.8,0,0,0,9307.12,-20.45,0
W-0029,2026-06-22,1043.17,243.57,142.09,799.6,0,0,0,9927.8,647.16,0
W-0029,2026-06-29,201.21,1216.93,1056.9,-1015.72,0,0,0,9091.0,,0
W-0030,2026-03-30,463.72,1188.75,1094.45,-725.03,0,0,0,4699.36,432.69,0
W-0030,2026-04-06,897.67,136.21,59.55,761.46,0,0,0,5310.63,552.49,0
W-0030,2026-04-13,463.22,179.21,127.84,284.01,0,0,0,5744.83,,0
W-0030,2026-04-20,454.12,177.59,48.83,276.53,0,0,0,6021.36,73.81,0
W-0030,2026-04-27,884.89,1219.76,1153.75,-334.87,0,0,0,5686.49,395.88,0
W-0030,2026-05-04,749.33,85.5,0.0,663.83,0,0,0,6029.77,-41.83,0
W-0030,2026-05-11,726.4,102.58,0.0,623.82,0,0,0,6974.14,4141.02,0
W-0030,2026-05-18,434.28,285.67,173.16,148.61,0,0,0,7122.75,35.53,0
W-0030,2026-05-25,899.7,174.42,51.94,725.28,1,81.48,3.46,7778.76,162.66,0
W-0030,2026-06-01,610.35,1199.05,1108.73,-588.7,0,0,0,7340.81,76.23,0
W-0030,2026-06-08,249.57,354.17,219.67,-104.6,1,45.58,1.99,7281.79,136.78,0
W-0030,2026-06-15,649.57,632.73,415.38,16.84,1,123.24,5.24,7275.88,19.38,0
W-0030,2026-06-22,571.75,58.04,0.0,513.71,0,0,0,7788.99,22.5,0
W-0030,2026-06-29,330.01,1097.44,1013.81,-767.43,0,0,0,7168.15,118.06,0
W-0031,2026-03-30,291.9,1158.46,1152.87,-866.56,2,131.4,5.59,4501.28,36.25,0
W-0031,2026-04-06,769.11,177.8,50.32,591.31,1,57.63,0.0,5142.36,717.73,0
W-0031,2026-04-13,813.63,186.38,141.84,627.25,0,0,0,5919.29,,0
W-0031,2026-04-20,463.71,366.37,39.3,97.34,0,0,0,6016.63,-0.93,0
W-0031,2026-04-27,303.59,1239.67,860.03,-936.08,1,94.08,4.0,5027.84,-39.42,0
W-0031,2026-05-04,957.38,620.31,316.07,337.07,1,62.8,2.67,5408.77,,0
W-0031,2026-05-11,588.5,136.03,69.09,452.47,0,0,0,5883.32,41.64,0
W-0031,2026-05-18,777.94,175.19,39.3,602.75,0,0,0,6629.72,-31.42,0
W-0031,2026-05-25,953.89,153.02,0.0,800.87,0,0,0,7257.15,287.78,0
W-0031,2026-06-01,601.99,1115.13,1054.95,-513.14,0,0,0,6768.43,246.83,0
W-0031,2026-06-08,629.73,162.95,0.0,466.78,0,0,0,7384.23,593.53,0
W-0031,2026-06-15,618.94,207.14,105.41,411.8,0,0,0,7641.26,,0
W-0031,2026-06-22,970.61,304.05,84.68,666.56,0,0,0,8124.66,128.4,0
W-0031,2026-06-29,0,1252.89,1201.12,-1252.89,0,0,0,7209.7,-27.51,0
W-0032,2026-03-30,434.75,1707.9,1707.9,-1273.15,0,0,0,2398.81,-38.84,0
W-0032,2026-04-06,499.46,121.69,79.29,377.77,0,0,0,2921.34,-49.48,0
W-0032,2026-04-13,932.41,198.33,137.01,734.08,0,0,0,3507.24,105.94,0
W-0032,2026-04-20,801.26,276.9,75.13,524.36,0,0,0,3867.29,598.12,0
W-0032,2026-04-27,644.23,1785.15,1707.9,-1140.92,0,0,0,2726.97,676.88,0
W-0032,2026-05-04,467.32,237.47,132.0,229.85,0,0,0,3268.71,286.76,0
W-0032,2026-05-11,771.89,291.94,135.38,479.95,0,0,0,3606.79,533.37,0
W-0032,2026-05-18,476.9,171.62,112.62,305.28,0,0,0,3893.78,-16.51,0
W-0032,2026-05-25,639.22,287.52,135.97,351.7,0,0,0,4405.64,431.86,0
W-0032,2026-06-01,794.54,1859.4,1740.56,-1064.86,0,0,0,3180.06,439.22,0
W-0032,2026-06-08,615.12,294.6,95.97,320.52,0,0,0,3506.97,2627.18,0
W-0032,2026-06-15,326.46,52.43,0.0,274.03,0,0,0,3935.33,39.1,0
W-0032,2026-06-22,1058.3,207.65,10.14,850.65,0,0,0,4490.91,102.29,0
W-0032,2026-06-29,334.31,1779.48,1721.14,-1445.17,0,0,0,3340.81,109.06,0
W-0033,2026-03-30,698.64,1105.6,993.8,-406.96,0,0,0,4513.55,113.68,0
W-0033,2026-04-06,630.87,191.89,62.7,438.98,0,0,0,4913.75,36.75,0
W-0033,2026-04-13,1162.61,214.25,131.01,948.36,0,0,0,5751.25,-17.5,0
W-0033,2026-04-20,1063.92,232.77,0.0,831.15,0,0,0,6753.32,72.22,0
W-0033,2026-04-27,409.39,938.45,903.7,-529.06,0,0,0,6221.81,87.44,0
W-0033,2026-05-04,1052.28,344.0,273.83,708.28,0,0,0,7131.26,-28.58,0
W-0033,2026-05-11,467.11,106.61,0.0,360.5,1,44.63,1.99,7536.39,531.64,0
W-0033,2026-05-18,1252.99,86.01,65.0,1166.98,0,0,0,8480.98,0.24,0
W-0033,2026-05-25,787.04,141.63,83.27,645.41,1,33.03,0.0,9381.81,-21.78,0
W-0033,2026-06-01,666.5,1115.21,1066.49,-448.71,0,0,0,8722.58,313.32,0
W-0033,2026-06-08,1171.0,252.35,153.42,918.65,0,0,0,9138.4,325.85,0
W-0033,2026-06-15,1023.74,21.09,0.0,1002.65,0,0,0,10623.39,118.94,0
W-0033,2026-06-22,1019.22,274.34,186.99,744.88,1,42.77,1.99,11642.05,221.41,0
W-0033,2026-06-29,375.71,1158.29,1074.25,-782.58,1,49.19,0.0,10908.66,148.3,0
W-0034,2026-03-30,356.98,1114.03,1069.38,-757.05,0,0,0,4516.61,176.42,0
W-0034,2026-04-06,710.39,334.64,68.81,375.75,0,0,0,4890.48,762.21,0
W-0034,2026-04-13,352.23,202.67,91.05,149.56,0,0,0,5033.92,,0
W-0034,2026-04-20,554.59,235.84,80.83,318.75,0,0,0,5533.9,17.41,0
W-0034,2026-04-27,694.17,1088.28,961.65,-394.11,0,0,0,4953.95,2.42,0
W-0034,2026-05-04,906.05,582.97,217.05,323.08,0,0,0,4918.63,739.34,0
W-0034,2026-05-11,1063.91,144.25,74.69,919.66,0,0,0,6382.53,-40.47,0
W-0034,2026-05-18,906.27,145.39,66.52,760.88,0,0,0,6776.88,-3.75,0
W-0034,2026-05-25,733.24,210.06,71.02,523.18,0,0,0,7666.59,472.09,0
W-0034,2026-06-01,732.45,1176.02,1145.34,-443.57,0,0,0,6848.37,33.6,0
W-0034,2026-06-08,873.81,283.29,75.03,590.52,0,0,0,7633.47,,0
W-0034,2026-06-15,1059.42,189.87,39.01,869.55,0,0,0,8507.35,510.7,0
W-0034,2026-06-22,724.61,73.97,12.6,650.64,0,0,0,9333.73,435.25,0
W-0034,2026-06-29,364.79,1376.81,1320.16,-1012.02,0,0,0,8321.71,716.78,0
W-0035,2026-03-30,571.16,426.49,357.99,144.67,0,0,0,4828.5,541.21,0
W-0035,2026-04-06,692.0,510.88,363.47,181.12,0,0,0,4666.94,39.14,0
W-0035,2026-04-13,503.03,433.15,281.37,69.88,0,0,0,5079.5,126.58,0
W-0035,2026-04-20,639.75,413.3,413.3,226.45,0,0,0,5305.95,133.8,0
W-0035,2026-04-27,1146.1,248.33,133.5,897.77,0,0,0,5992.57,711.71,0
W-0035,2026-05-04,648.45,589.77,497.06,58.68,0,0,0,6070.97,774.35,0
W-0035,2026-05-11,532.31,387.78,328.6,144.53,0,0,0,6231.85,369.78,0
W-0035,2026-05-18,660.52,585.76,523.89,74.76,0,0,0,6481.69,483.84,0
W-0035,2026-05-25,699.64,392.46,297.71,307.18,0,0,0,6640.47,3277.55,0
W-0035,2026-06-01,747.18,756.03,632.9,-8.85,0,0,0,6187.63,498.77,0
W-0035,2026-06-08,1010.17,95.92,64.32,914.25,2,114.6,5.18,7425.37,102.14,0
W-0035,2026-06-15,915.86,850.52,675.64,65.34,0,0,0,7721.26,41.49,0
W-0035,2026-06-22,893.82,194.05,131.92,699.77,0,0,0,8349.35,489.34,0
W-0035,2026-06-29,174.43,657.96,493.1,-483.53,0,0,0,8090.45,,0
W-0036,2026-03-30,300.5,584.39,540.57,-283.89,0,0,0,3316.9,,0
W-0036,2026-04-06,622.99,472.41,187.32,150.58,0,0,0,3472.35,-5.91,0
W-0036,2026-04-13,458.2,636.1,534.76,-177.9,0,0,0,3130.47,76.17,0
W-0036,2026-04-20,783.92,287.77,128.66,496.15,0,0,0,3624.81,58.13,0
W-0036,2026-04-27,750.86,622.31,563.21,128.55,0,0,0,3924.83,-24.56,0
W-0036,2026-05-04,311.92,272.61,132.17,39.31,0,0,0,3944.37,48.06,0
W-0036,2026-05-11,620.26,654.55,562.45,-34.29,0,0,0,3922.33,-40.23,0
W-0036,2026-05-18,752.83,217.98,78.42,534.85,0,0,0,4295.99,,0
W-0036,2026-05-25,762.06,243.31,71.88,518.75,0,0,0,5130.15,12667.38,0
W-0036,2026-06-01,868.26,750.7,667.38,117.56,0,0,0,5112.83,450.21,0
W-0036,2026-06-08,760.78,338.72,99.55,422.06,0,0,0,5669.77,-24.23,0
W-0036,2026-06-15,790.98,659.02,604.37,131.96,0,0,0,5801.73,70.63,0
W-0036,2026-06-22,573.79,232.36,31.82,341.43,0,0,0,6010.75,107.58,0
W-0036,2026-06-29,144.16,681.71,551.67,-537.55,0,0,0,5605.61,-34.69,0
W-0037,2026-03-30,483.26,469.64,211.14,13.62,0,0,0,5064.2,,0
W-0037,2026-04-06,765.14,6.65,0.0,758.49,1,156.45,6.65,6129.54,86.66,0
W-0037,2026-04-13,1136.82,392.06,273.4,744.76,0,0,0,6468.74,57.97,0
W-0037,2026-04-20,1026.44,382.59,134.07,643.85,1,62.31,2.65,7373.3,445.1,0
W-0037,2026-04-27,803.8,327.64,133.13,476.16,0,0,0,7855.81,,0
W-0037,2026-05-04,588.05,132.08,115.54,455.97,0,0,0,8512.59,146.36,0
W-0037,2026-05-11,595.86,294.79,159.41,301.07,1,54.91,2.33,8868.57,323.76,0
W-0037,2026-05-18,989.68,82.1,82.1,907.58,0,0,0,9597.03,86.78,0
W-0037,2026-05-25,923.49,150.81,118.17,772.68,0,0,0,10548.83,267.88,0
W-0037,2026-06-01,1428.8,496.38,268.66,932.42,1,51.39,2.18,11331.26,26.07,0
W-0037,2026-06-08,619.54,104.95,59.14,514.59,0,0,0,12047.23,419.24,0
W-0037,2026-06-15,591.77,236.29,124.22,355.48,0,0,0,12190.79,33.11,0
W-0037,2026-06-22,606.4,168.78,0.0,437.62,0,0,0,12840.33,530.93,0
W-0037,2026-06-29,386.01,387.24,267.29,-1.23,0,0,0,12839.1,22.86,0
W-0038,2026-03-30,416.19,2162.82,2078.94,-1746.63,0,0,0,3745.0,787.45,0
W-0038,2026-04-06,614.96,459.64,161.65,155.32,0,0,0,3900.32,75.0,0
W-0038,2026-04-13,596.13,538.33,400.53,57.8,0,0,0,3813.85,176.47,0
W-0038,2026-04-20,587.49,275.75,129.89,311.74,0,0,0,4269.86,626.79,0
W-0038,2026-04-27,270.63,2085.37,2016.18,-1814.74,0,0,0,2455.12,,0
W-0038,2026-05-04,725.64,215.02,103.62,510.62,0,0,0,2813.38,-18.92,0
W-0038,2026-05-11,739.25,379.33,346.09,359.92,0,0,0,3024.13,-8.99,0
W-0038,2026-05-18,737.4,292.15,148.31,445.25,0,0,0,3770.91,93.18,0
W-0038,2026-05-25,704.27,135.52,0.0,568.75,0,0,0,4189.19,13191.43,0
W-0038,2026-06-01,839.0,2242.38,2108.89,-1403.38,0,0,0,2537.92,,0
W-0038,2026-06-08,756.86,314.85,155.85,442.01,0,0,0,3059.64,142.78,0
W-0038,2026-06-15,450.09,613.27,512.84,-163.18,0,0,0,3061.07,101.14,0
W-0038,2026-06-22,452.96,258.8,65.42,194.16,0,0,0,3409.27,43.39,0
W-0038,2026-06-29,298.8,2088.13,2016.18,-1789.33,0,0,0,1619.94,30.59,0
W-0039,2026-03-30,424.77,1067.24,1004.46,-642.47,0,0,0,5786.95,160.57,0
W-0039,2026-04-06,866.8,203.68,106.89,663.12,0,0,0,5971.32,-35.32,0
W-0039,2026-04-13,473.25,277.53,181.99,195.72,0,0,0,6645.79,788.15,0
W-0039,2026-04-20,641.53,256.92,190.71,384.61,0,0,0,6604.91,-12.74,0
W-0039,2026-04-27,661.02,1126.65,959.81,-465.63,0,0,0,6304.91,58.14,0
W-0039,2026-05-04,768.59,410.41,217.91,358.18,0,0,0,6922.95,757.51,0
W-0039,2026-05-11,1302.33,91.05,32.46,1211.28,0,0,0,7798.2,,0
W-0039,2026-05-18,734.59,375.94,241.9,358.65,0,0,0,8311.08,,0
W-0039,2026-05-25,1094.19,82.18,57.44,1012.01,0,0,0,9070.28,447.93,0
W-0039,2026-06-01,810.65,1033.51,940.67,-222.86,0,0,0,9282.03,-17.16,0
W-0039,2026-06-08,959.31,352.33,194.05,606.98,1,39.68,0.0,9928.69,598.69,0
W-0039,2026-06-15,1082.24,429.07,260.31,653.17,0,0,0,10581.86,69.23,0
W-0039,2026-06-22,1088.67,230.94,113.71,857.73,0,0,0,11022.36,93.58,0
W-0039,2026-06-29,413.14,1259.16,1159.16,-846.02,2,124.44,1.99,10718.01,55.15,0
W-0040,2026-03-30,310.16,1532.07,1450.55,-1221.91,0,0,0,1109.03,109.76,0
W-0040,2026-04-06,909.78,209.6,25.66,700.18,1,31.16,1.99,1691.64,9947.12,0
W-0040,2026-04-13,861.11,111.13,60.07,749.98,0,0,0,2573.46,,0
W-0040,2026-04-20,905.25,377.26,193.49,527.99,1,39.97,1.99,3148.86,157.74,0
W-0040,2026-04-27,947.07,1632.21,1463.35,-685.14,0,0,0,2644.19,765.72,0
W-0040,2026-05-04,866.57,322.29,106.02,544.28,0,0,0,3188.47,-21.53,0
W-0040,2026-05-11,840.58,213.58,127.35,627.0,0,0,0,3692.06,188.12,0
W-0040,2026-05-18,484.44,194.6,50.26,289.84,0,0,0,3955.96,,0
W-0040,2026-05-25,1027.3,118.4,0.0,908.9,0,0,0,4592.01,601.65,0
W-0040,2026-06-01,895.3,1670.64,1467.08,-775.34,0,0,0,4000.47,4539.76,0
W-0040,2026-06-08,355.4,158.73,36.01,196.67,1,89.83,3.82,4525.37,117.16,0
W-0040,2026-06-15,574.52,157.33,148.18,417.19,1,25.58,1.99,4968.14,,0
W-0040,2026-06-22,1013.51,251.06,96.7,762.45,0,0,0,5563.06,3015.16,0
W-0040,2026-06-29,0,1516.48,1507.19,-1516.48,0,0,0,4214.11,118.23,0
W-0041,2026-03-30,630.28,311.63,253.7,318.65,1,56.97,2.42,4255.86,25.83,0
W-0041,2026-04-06,566.82,154.26,77.23,412.56,1,38.8,1.99,4998.95,556.65,0
W-0041,2026-04-13,639.65,662.91,600.95,-23.26,0,0,0,4654.61,-9.43,0
W-0041,2026-04-20,446.1,182.61,107.75,263.49,0,0,0,5239.18,465.76,0
W-0041,2026-04-27,590.72,220.96,120.41,369.76,0,0,0,5608.94,46.04,0
W-0041,2026-05-04,667.78,273.67,165.85,394.11,0,0,0,6003.05,42.49,0
W-0041,2026-05-11,583.36,791.99,686.75,-208.63,0,0,0,5794.42,489.36,0
W-0041,2026-05-18,990.81,251.51,137.71,739.3,0,0,0,6203.62,533.25,0
W-0041,2026-05-25,946.62,307.87,150.56,638.75,0,0,0,6859.46,794.54,0
W-0041,2026-06-01,438.88,337.84,208.2,101.04,0,0,0,7103.56,725.54,0
W-0041,2026-06-08,604.46,288.9,123.77,315.56,0,0,0,7459.38,386.85,0
W-0041,2026-06-22,745.22,279.43,158.09,465.79,0,0,0,7461.0,750.98,0
W-0041,2026-06-29,345.73,270.94,94.64,74.79,0,0,0,7716.51,720.53,0
W-0042,2026-03-30,387.58,1447.23,1412.47,-1059.65,0,0,0,1127.47,,0
W-0042,2026-04-06,672.28,246.59,165.4,425.69,0,0,0,1690.94,358.38,0
W-0042,2026-04-13,463.3,554.71,471.73,-91.41,0,0,0,1611.06,794.84,0
W-0042,2026-04-20,320.13,233.79,81.46,86.34,1,40.93,1.99,1706.31,,0
W-0042,2026-04-27,807.23,1327.67,1271.86,-520.44,0,0,0,1077.32,80.61,0
W-0042,2026-05-04,620.14,165.64,145.59,454.5,0,0,0,1657.4,20.96,0
W-0042,2026-05-11,486.73,689.4,525.16,-202.67,0,0,0,1574.41,-8.08,0
W-0042,2026-05-18,503.2,264.41,139.57,238.79,0,0,0,1682.88,24.56,0
W-0042,2026-05-25,591.63,246.08,182.87,345.55,0,0,0,2051.6,14.28,0
W-0042,2026-06-01,508.13,1467.33,1314.99,-959.2,0,0,0,1064.57,-44.82,0
W-0042,2026-06-08,532.47,376.46,211.15,156.01,0,0,0,1075.32,12497.49,0
W-0042,2026-06-15,497.83,643.95,516.36,-146.12,0,0,0,1209.44,74.41,0
W-0042,2026-06-22,404.17,290.15,101.21,114.02,0,0,0,1063.12,-33.84,0
W-0042,2026-06-29,0,1611.88,1398.28,-1611.88,0,0,0,-288.42,-37.38,1
W-0043,2026-03-30,871.3,186.49,81.31,684.81,0,0,0,3358.74,290.0,0
W-0043,2026-04-06,1070.4,272.57,141.44,797.83,0,0,0,4674.51,543.44,0
W-0043,2026-04-13,1224.38,236.05,99.05,988.33,0,0,0,5468.95,27.49,0
W-0043,2026-04-20,911.19,224.23,0.0,686.96,0,0,0,5957.07,52.36,0
W-0043,2026-04-27,950.96,52.04,41.0,898.92,0,0,0,7041.02,21.9,0
W-0043,2026-05-04,388.31,106.04,106.04,282.27,0,0,0,7530.99,703.29,0
W-0043,2026-05-11,911.51,352.09,262.94,559.42,1,37.21,1.99,7956.4,438.9,0
W-0043,2026-05-18,526.21,226.04,45.55,300.17,0,0,0,8427.79,289.58,0
W-0043,2026-05-25,686.54,75.21,75.21,611.33,0,0,0,8875.89,67.44,0
W-0043,2026-06-01,366.01,293.12,69.1,72.89,0,0,0,9112.01,4.89,0
W-0043,2026-06-08,628.58,330.52,149.96,298.06,0,0,0,9182.38,103.09,0
W-0043,2026-06-15,864.16,255.72,188.81,608.44,0,0,0,9886.51,52.11,0
