earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
EARN-00261,W-0005,2026-06-14,E-0035,day,6.7,98.57,0.63,21.65,77.55,0,payroll_card
EARN-00262,W-0005,2026-06-15,E-0035,day,6.4,112.41,0.72,24.26,88.87,1,payroll_card
EARN-00263,W-0005,2026-06-17,E-0035,day,9.4,108.26,1.04,12.78,96.52,0,payroll_card
EARN-00264,W-0005,2026-06-18,E-0035,evening,7.9,104.43,0.78,12.46,92.75,1,cheque
EARN-00265,W-0005,2026-06-19,E-0035,evening,7.2,95.27,1.06,15.7,80.63,0,direct_deposit
EARN-00266,W-0005,2026-06-20,E-0035,night,5.3,106.05,1.04,18.23,88.86,0,direct_deposit
EARN-00267,W-0005,2026-06-22,E-0035,night,5.4,96.55,1.26,19.81,78.0,0,cheque
EARN-00268,W-0005,2026-06-23,E-0035,day,9.5,124.6,1.03,15.88,109.75,1,cash
EARN-00269,W-0005,2026-06-24,E-0035,day,6.6,106.85,0.94,15.39,92.4,0,direct_deposit
EARN-00270,W-0005,2026-06-25,E-0035,day,6.1,112.4,1.04,13.96,99.48,1,cash
EARN-00271,W-0005,2026-06-29,E-0035,evening,8.6,114.08,0.7,15.47,99.31,0,cash
EARN-00272,W-0005,2026-06-30,E-0035,day,7.9,117.88,1.3,16.19,102.99,0,cheque
EARN-00273,W-0006,2026-04-01,E-0034,evening,8.2,211.31,30.3,11.82,229.79,0,cheque
EARN-00274,W-0006,2026-04-02,E-0034,evening,6.3,197.99,23.6,13.42,208.17,0,cash
EARN-00275,W-0006,2026-04-05,E-0034,split,7.3,198.27,34.35,15.64,216.98,1,cash
EARN-00276,W-0006,2026-04-07,E-0034,evening,8.7,209.39,37.78,22.06,225.11,1,cheque
EARN-00277,W-0006,2026-04-08,E-0034,night,8.3,206.62,22.75,8.84,220.53,1,direct_deposit
EARN-00278,W-0006,2026-04-09,E-0034,evening,5.7,207.33,37.15,15.48,229.0,0,payroll_card
EARN-00279,W-0006,2026-04-10,E-0034,day,5.7,218.6,44.44,18.57,244.47,0,direct_deposit
EARN-00280,W-0006,2026-04-13,E-0034,evening,9.2,207.13,27.41,18.3,216.24,0,cash
EARN-00281,W-0006,2026-04-16,E-0034,day,7.9,208.49,31.68,19.44,220.73,1,cash
EARN-00282,W-0006,2026-04-17,E-0034,evening,8.7,228.17,40.08,18.66,249.59,0,cash
EARN-00283,W-0006,2026-04-20,E-0034,night,8.4,216.13,41.67,10.56,247.24,0,cheque
EARN-00284,W-0006,2026-04-22,E-0034,evening,8.7,204.43,26.44,11.86,219.01,1,cheque
EARN-00285,W-0006,2026-04-23,E-0034,day,5.3,201.78,33.07,23.25,211.6,1,payroll_card
EARN-00286,W-0006,2026-04-24,E-0034,night,5.4,204.44,29.08,17.18,216.34,0,cheque
EARN-00287,W-0006,2026-04-27,E-0034,evening,8.8,205.26,16.06,12.21,209.11,0,cheque
EARN-00288,W-0006,2026-04-28,E-0034,day,8.6,209.45,21.78,24.77,206.46,0,direct_deposit
EARN-00289,W-0006,2026-04-30,E-0034,night,6.7,222.95,38.67,17.84,243.78,1,cheque
EARN-00290,W-0006,2026-05-01,E-0034,day,8.4,228.2,29.8,18.2,239.8,0,cheque
EARN-00291,W-0006,2026-05-02,E-0034,day,9.3,198.64,30.93,20.29,209.28,0,payroll_card
EARN-00292,W-0006,2026-05-04,E-0034,split,9.3,223.26,24.61,21.77,226.1,1,direct_deposit
EARN-00293,W-0006,2026-05-06,E-0034,day,5.1,206.91,37.68,17.65,226.94,0,cheque
EARN-00294,W-0006,2026-05-07,E-0034,day,8.1,205.85,20.85,11.53,215.17,1,payroll_card
EARN-00295,W-0006,2026-05-08,E-0034,split,8.2,202.72,41.08,21.0,222.8,0,cheque
EARN-00296,W-0006,2026-05-13,E-0034,day,6.2,224.42,30.38,15.59,239.21,0,payroll_card
EARN-00297,W-0006,2026-05-14,E-0034,evening,8.4,216.01,40.69,23.04,233.66,0,direct_deposit
EARN-00298,W-0006,2026-05-15,E-0034,split,7.2,203.4,38.3,9.84,231.86,1,payroll_card
EARN-00299,W-0006,2026-05-16,E-0034,day,7.1,217.09,24.18,24.68,216.59,0,payroll_card
EARN-00300,W-0006,2026-05-18,E-0034,night,5.7,220.8,30.57,17.93,233.44,1,cheque
EARN-00301,W-0006,2026-05-19,E-0034,day,6.4,216.17,31.06,13.81,233.42,1,cheque
EARN-00302,W-0006,2026-05-20,E-0034,evening,7.9,193.46,36.76,9.78,220.44,0,payroll_card
EARN-00303,W-0006,2026-05-22,E-0034,day,7.3,224.64,44.51,19.27,249.88,0,payroll_card
EARN-00304,W-0006,2026-05-26,E-0034,night,7.9,209.95,43.79,11.49,242.25,0,cheque
EARN-00305,W-0006,2026-05-27,E-0034,day,6.6,224.51,39.26,20.97,242.8,0,cash
EARN-00306,W-0006,2026-05-28,E-0034,day,5.9,218.69,24.47,23.95,219.21,0,cheque
EARN-00307,W-0006,2026-05-30,E-0034,evening,7.8,201.63,30.67,16.52,215.78,1,cheque
EARN-00308,W-0006,2026-06-01,E-0034,evening,5.2,227.27,39.6,24.69,242.18,0,cheque
EARN-00309,W-0006,2026-06-03,E-0034,evening,8.0,207.95,26.49,24.26,210.18,0,cash
EARN-00310,W-0006,2026-06-04,E-0034,day,7.5,209.29,22.52,24.67,207.14,0,cheque
EARN-00311,W-0006,2026-06-05,E-0034,day,5.9,228.74,28.76,23.62,233.88,1,cheque
EARN-00312,W-0006,2026-06-07,E-0034,evening,8.0,197.76,16.06,17.74,196.08,0,cheque
EARN-00313,W-0006,2026-06-08,E-0034,day,8.5,210.8,36.57,13.47,233.9,1,direct_deposit
EARN-00314,W-0006,2026-06-09,E-0034,day,8.2,216.43,24.88,19.8,221.51,1,direct_deposit
EARN-00315,W-0006,2026-06-10,E-0034,day,9.4,212.64,30.79,19.32,224.11,0,payroll_card
EARN-00316,W-0006,2026-06-11,E-0034,evening,7.9,211.56,20.01,15.69,215.88,0,cash
EARN-00317,W-0006,2026-06-12,E-0034,day,5.8,211.11,19.69,22.69,208.11,1,payroll_card
EARN-00318,W-0006,2026-06-13,E-0034,evening,8.5,200.43,17.14,21.74,195.83,0,cheque
EARN-00319,W-0006,2026-06-16,E-0034,day,5.8,211.76,23.03,22.26,212.53,1,cheque
EARN-00320,W-0006,2026-06-17,E-0034,day,6.8,207.4,36.39,19.61,224.18,1,cash
EARN-00321,W-0006,2026-06-18,E-0034,day,6.7,218.57,32.73,12.74,238.56,0,cash
EARN-00322,W-0006,2026-06-22,E-0034,day,6.7,203.41,20.67,11.91,212.17,1,cash
EARN-00323,W-0006,2026-06-23,E-0034,day,5.8,205.24,36.66,8.88,233.02,0,cash
EARN-00324,W-0006,2026-06-24,E-0034,day,7.2,209.37,18.21,14.79,212.79,0,direct_deposit
EARN-00325,W-0006,2026-06-25,E-0034,evening,9.1,212.8,36.49,22.8,226.49,1,payroll_card
EARN-00326,W-0006,2026-06-28,E-0034,day,7.6,214.19,34.47,23.14,225.52,0,direct_deposit
EARN-00327,W-0006,2026-06-29,E-0034,day,9.0,220.53,37.16,20.59,237.1,1,cheque
EARN-00328,W-0006,2026-06-30,E-0034,evening,7.8,216.93,28.69,9.34,236.28,0,payroll_card
EARN-00329,W-0007,2026-04-02,E-0008,evening,6.9,219.18,1.63,14.43,206.38,0,cheque
EARN-00330,W-0007,2026-04-03,E-0008,day,5.8,188.06,1.55,20.2,169.41,1,payroll_card
EARN-00331,W-0007,2026-04-04,E-0008,day,8.4,216.13,2.97,16.21,202.89,0,payroll_card
EARN-00332,W-0007,2026-04-07,E-0008,day,5.6,206.47,1.47,19.29,188.65,1,payroll_card
EARN-00333,W-0007,2026-04-08,E-0008,day,6.1,224.33,1.32,24.22,201.43,0,cheque
EARN-00334,W-0007,2026-04-09,E-0008,evening,9.5,183.93,1.86,24.86,160.93,1,direct_deposit
EARN-00335,W-0007,2026-04-10,E-0008,split,6.1,227.33,3.09,19.41,211.01,0,cash
EARN-00336,W-0007,2026-04-13,E-0008,evening,7.3,172.22,2.3,20.32,154.2,1,cash
EARN-00337,W-0007,2026-04-16,E-0008,day,5.4,163.28,1.31,10.39,154.2,1,direct_deposit
EARN-00338,W-0007,2026-04-17,E-0008,day,7.5,180.84,1.5,18.5,163.84,1,payroll_card
EARN-00339,W-0007,2026-04-18,E-0008,day,7.7,193.48,1.34,19.44,175.38,0,cheque
EARN-00340,W-0007,2026-04-21,E-0008,evening,8.1,253.48,3.07,14.25,242.3,1,payroll_card
EARN-00341,W-0007,2026-04-23,E-0008,day,6.9,161.43,1.62,8.24,154.81,0,payroll_card
EARN-00342,W-0007,2026-04-24,E-0008,split,9.4,162.69,1.38,12.06,152.01,1,payroll_card
EARN-00343,W-0007,2026-04-25,E-0008,night,8.4,217.27,2.03,12.55,206.75,1,cheque
EARN-00344,W-0007,2026-04-27,E-0008,day,7.3,234.41,1.6,23.43,212.58,1,payroll_card
EARN-00345,W-0007,2026-04-28,E-0008,split,6.6,211.02,2.91,18.76,195.17,0,cheque
EARN-00346,W-0007,2026-04-30,E-0008,evening,7.4,211.17,1.12,18.18,194.11,0,payroll_card
EARN-00347,W-0007,2026-05-04,E-0008,day,5.7,248.12,1.71,8.44,241.39,0,cheque
EARN-00348,W-0007,2026-05-06,E-0008,day,6.1,155.46,1.26,20.47,136.25,1,payroll_card
EARN-00349,W-0007,2026-05-07,E-0008,evening,6.6,214.75,2.24,24.49,192.5,0,cheque
EARN-00350,W-0007,2026-05-11,E-0008,evening,6.0,222.76,2.17,24.68,200.25,0,cash
EARN-00351,W-0007,2026-05-12,E-0008,day,8.4,199.74,1.25,20.95,180.04,0,direct_deposit
EARN-00352,W-0007,2026-05-13,E-0008,day,5.2,203.49,2.74,15.63,190.6,1,payroll_card
EARN-00353,W-0007,2026-05-14,E-0008,day,5.3,191.86,1.11,19.29,173.68,0,direct_deposit
EARN-00354,W-0007,2026-05-15,E-0008,evening,8.6,187.11,1.59,9.7,179.0,1,payroll_card
EARN-00355,W-0007,2026-05-18,E-0008,day,6.4,241.16,1.79,12.72,230.23,0,cheque
EARN-00356,W-0007,2026-05-19,E-0008,day,7.5,220.94,1.48,11.07,211.35,0,payroll_card
EARN-00357,W-0007,2026-05-20,E-0008,split,6.7,248.53,3.16,10.61,241.08,0,direct_deposit
EARN-00358,W-0007,2026-05-21,E-0008,day,6.4,203.24,1.47,13.68,191.03,1,direct_deposit
EARN-00359,W-0007,2026-05-22,E-0008,day,9.3,217.6,2.52,11.93,208.19,1,payroll_card
EARN-00360,W-0007,2026-05-23,E-0008,day,7.7,202.41,2.13,13.86,190.68,0,cheque
EARN-00361,W-0007,2026-05-25,E-0008,day,5.5,182.86,1.31,10.83,173.34,0,payroll_card
EARN-00362,W-0007,2026-05-26,E-0008,day,6.4,210.05,1.17,11.25,199.97,0,payroll_card
EARN-00363,W-0007,2026-05-27,E-0008,day,6.3,195.37,1.9,22.07,175.2,1,direct_deposit
EARN-00364,W-0007,2026-05-28,E-0008,day,7.3,197.71,2.41,22.54,177.58,1,direct_deposit
EARN-00365,W-0007,2026-05-30,E-0008,day,5.3,224.91,1.8,14.19,212.52,1,direct_deposit
EARN-00366,W-0007,2026-05-31,E-0008,night,9.0,185.47,1.05,21.1,165.42,1,payroll_card
EARN-00367,W-0007,2026-06-01,E-0008,day,9.5,239.7,2.99,17.62,225.07,0,cash
EARN-00368,W-0007,2026-06-02,E-0008,night,8.2,175.2,2.25,15.64,161.81,1,cash
EARN-00369,W-0007,2026-06-03,E-0008,day,8.1,197.18,2.5,10.21,189.47,1,cheque
EARN-00370,W-0007,2026-06-04,E-0008,night,8.4,177.64,1.47,8.21,170.9,0,payroll_card
EARN-00371,W-0007,2026-06-05,E-0008,day,6.5,241.64,2.67,17.99,226.32,1,cheque
EARN-00372,W-0007,2026-06-06,E-0008,split,8.3,221.98,1.71,21.36,202.33,0,payroll_card
EARN-00373,W-0007,2026-06-08,E-0008,day,5.4,254.58,3.44,11.88,246.14,0,cash
EARN-00374,W-0007,2026-06-09,E-0008,day,6.1,203.73,1.23,10.92,194.04,1,payroll_card
EARN-00375,W-0007,2026-06-10,E-0008,day,7.5,186.93,1.15,9.67,178.41,0,direct_deposit
EARN-00376,W-0007,2026-06-11,E-0008,evening,7.4,153.11,2.05,22.73,132.43,0,cheque
EARN-00377,W-0007,2026-06-12,E-0008,day,6.8,220.5,2.84,20.7,202.64,0,direct_deposit
EARN-00378,W-0007,2026-06-16,E-0008,day,5.2,151.38,1.86,19.37,133.87,1,cheque
EARN-00379,W-0007,2026-06-18,E-0008,day,6.6,220.07,1.69,16.21,205.55,0,payroll_card
EARN-00380,W-0007,2026-06-19,E-0008,day,5.6,228.26,2.86,23.38,207.74,1,cheque
EARN-00381,W-0007,2026-06-21,E-0008,day,8.6,191.38,1.3,16.53,176.15,0,payroll_card
EARN-00382,W-0007,2026-06-23,E-0008,evening,5.9,187.8,1.27,15.18,173.89,0,cash
EARN-00383,W-0007,2026-06-24,E-0008,night,6.0,234.57,2.68,22.04,215.21,0,payroll_card
EARN-00384,W-0007,2026-06-25,E-0008,night,5.4,216.23,1.6,16.23,201.6,0,direct_deposit
EARN-00385,W-0008,2026-04-01,E-0009,day,5.0,228.61,3.05,17.19,214.47,1,direct_deposit
EARN-00386,W-0008,2026-04-02,E-0009,evening,6.6,214.95,5.46,19.7,200.71,1,cheque
EARN-00387,W-0008,2026-04-03,E-0009,day,8.2,184.3,4.68,16.34,172.64,0,payroll_card
EARN-00388,W-0008,2026-04-07,E-0009,night,6.4,248.16,5.06,19.91,233.31,1,cash
EARN-00389,W-0008,2026-04-08,E-0009,day,6.0,214.1,3.94,19.16,198.88,0,payroll_card
EARN-00390,W-0008,2026-04-09,E-0009,day,5.5,203.43,4.48,12.6,195.31,1,cheque
EARN-00391,W-0008,2026-04-10,E-0009,day,6.1,227.54,2.56,12.79,217.31,0,cheque
EARN-00392,W-0008,2026-04-13,E-0009,split,8.1,213.84,4.89,17.96,200.77,0,direct_deposit
EARN-00393,W-0008,2026-04-15,E-0009,split,5.2,198.76,2.0,16.56,184.2,0,cash
EARN-00394,W-0008,2026-04-16,E-0009,day,6.2,205.84,2.96,19.21,189.59,1,cheque
EARN-00395,W-0008,2026-04-17,E-0009,day,9.0,206.38,4.59,10.48,200.49,0,cheque
EARN-00396,W-0008,2026-04-20,E-0009,night,7.7,192.8,3.94,22.57,174.17,1,direct_deposit
EARN-00397,W-0008,2026-04-21,E-0009,evening,6.2,200.23,2.99,12.88,190.34,0,cheque
EARN-00398,W-0008,2026-04-22,E-0009,night,6.2,203.17,2.35,11.13,194.39,1,cheque
EARN-00399,W-0008,2026-04-23,E-0009,night,6.0,220.43,3.84,10.19,214.08,0,cheque
EARN-00400,W-0008,2026-04-24,E-0009,day,6.3,244.0,4.87,21.49,227.38,0,payroll_card
EARN-00401,W-0008,2026-04-28,E-0009,day,6.3,239.64,2.76,14.12,228.28,1,cheque
EARN-00402,W-0008,2026-04-29,E-0009,evening,9.4,193.87,2.76,8.99,187.64,1,payroll_card
EARN-00403,W-0008,2026-04-30,E-0009,day,8.7,176.66,3.37,14.22,165.81,1,direct_deposit
EARN-00404,W-0008,2026-05-01,E-0009,day,5.9,202.85,4.83,21.31,186.37,1,direct_deposit
EARN-00405,W-0008,2026-05-02,E-0009,day,9.4,242.99,4.64,14.49,233.14,1,direct_deposit
EARN-00406,W-0008,2026-05-04,E-0009,day,8.9,246.75,6.08,21.34,231.49,1,direct_deposit
EARN-00407,W-0008,2026-05-05,E-0009,split,5.0,222.49,4.3,24.38,202.41,1,direct_deposit
EARN-00408,W-0008,2026-05-06,E-0009,day,6.7,243.59,3.36,10.93,236.02,1,cash
EARN-00409,W-0008,2026-05-07,E-0009,day,8.9,257.27,4.5,12.01,249.76,0,cheque
EARN-00410,W-0008,2026-05-08,E-0009,day,7.2,215.95,2.82,14.44,204.33,0,cheque
EARN-00411,W-0008,2026-05-10,E-0009,day,5.9,234.11,5.55,15.9,223.76,0,payroll_card
EARN-00412,W-0008,2026-05-11,E-0009,split,6.8,191.68,4.21,18.02,177.87,1,cash
EARN-00413,W-0008,2026-05-12,E-0009,day,5.4,227.1,3.2,8.88,221.42,1,cash
EARN-00414,W-0008,2026-05-13,E-0009,night,8.3,242.42,2.8,23.68,221.54,1,direct_deposit
EARN-00415,W-0008,2026-05-16,E-0009,evening,8.7,213.63,4.76,15.1,203.29,1,cash
EARN-00416,W-0008,2026-05-18,E-0009,evening,8.4,245.11,5.97,20.48,230.6,0,cheque
EARN-00417,W-0008,2026-05-20,E-0009,day,8.1,233.59,5.79,24.84,214.54,1,payroll_card
EARN-00418,W-0008,2026-05-21,E-0009,day,7.8,221.05,4.59,13.29,212.35,0,cheque
EARN-00419,W-0008,2026-05-22,E-0009,evening,6.9,195.0,2.31,24.19,173.12,0,payroll_card
EARN-00420,W-0008,2026-05-25,E-0009,day,9.2,223.42,5.84,18.64,210.62,0,cheque
EARN-00421,W-0008,2026-05-26,E-0009,evening,9.5,212.92,4.45,12.72,204.65,0,direct_deposit
EARN-00422,W-0008,2026-05-27,E-0009,day,7.1,255.71,5.82,16.39,245.14,0,direct_deposit
EARN-00423,W-0008,2026-06-01,E-0009,night,7.7,208.16,3.69,9.94,201.91,1,payroll_card
EARN-00424,W-0008,2026-06-02,E-0009,night,8.3,176.65,4.51,18.28,162.88,1,cash
EARN-00425,W-0008,2026-06-04,E-0009,day,8.2,231.41,5.85,20.48,216.78,0,direct_deposit
EARN-00426,W-0008,2026-06-05,E-0009,split,7.3,219.01,5.9,14.98,209.93,1,direct_deposit
EARN-00427,W-0008,2026-06-09,E-0009,day,6.7,197.78,5.29,14.62,188.45,0,cheque
EARN-00428,W-0008,2026-06-10,E-0009,day,7.0,216.39,2.46,8.19,210.66,0,direct_deposit
EARN-00429,W-0008,2026-06-11,E-0009,split,6.9,212.36,5.45,22.31,195.5,0,cash
EARN-00430,W-0008,2026-06-13,E-0009,night,7.7,207.86,3.26,8.96,202.16,1,cash
EARN-00431,W-0008,2026-06-15,E-0009,day,7.8,225.4,2.32,18.07,209.65,0,cheque
EARN-00432,W-0008,2026-06-16,E-0009,day,5.5,234.63,4.27,21.02,217.88,1,cheque
EARN-00433,W-0008,2026-06-18,E-0009,day,8.9,244.73,5.03,8.25,241.51,0,cheque
EARN-00434,W-0008,2026-06-20,E-0009,split,6.8,276.15,6.32,8.34,274.13,0,cheque
EARN-00435,W-0008,2026-06-23,E-0009,day,8.7,174.53,2.17,13.29,163.41,0,cash
EARN-00436,W-0008,2026-06-24,E-0009,day,5.6,183.43,3.29,22.39,164.33,0,direct_deposit
EARN-00437,W-0008,2026-06-26,E-0009,split,8.7,207.37,4.29,23.36,188.3,1,direct_deposit
EARN-00438,W-0008,2026-06-28,E-0009,day,7.0,214.25,3.91,15.66,202.5,0,direct_deposit
EARN-00439,W-0008,2026-06-29,E-0009,day,6.9,225.57,3.93,9.22,220.28,0,payroll_card
EARN-00440,W-0008,2026-06-30,E-0009,split,7.4,199.85,5.27,20.87,184.25,0,payroll_card
EARN-00441,W-0009,2026-04-01,E-0025,evening,8.4,276.51,31.98,14.65,293.84,0,payroll_card
EARN-00442,W-0009,2026-04-02,E-0025,day,6.9,163.32,11.21,11.11,163.42,0,cheque
EARN-00443,W-0009,2026-04-03,E-0025,evening,8.0,242.33,10.92,22.98,230.27,1,cash
EARN-00444,W-0009,2026-04-04,E-0025,evening,7.8,207.81,22.91,20.92,209.8,0,cash
EARN-00445,W-0009,2026-04-05,E-0025,evening,6.5,213.02,19.54,19.92,212.64,1,direct_deposit
EARN-00446,W-0009,2026-04-07,E-0025,split,8.3,138.78,6.61,19.7,125.69,1,direct_deposit
EARN-00447,W-0009,2026-04-08,E-0025,evening,5.7,214.49,20.94,15.52,219.91,1,cash
EARN-00448,W-0009,2026-04-09,E-0025,evening,7.4,210.67,23.55,17.59,216.63,1,payroll_card
EARN-00449,W-0009,2026-04-10,E-0025,day,9.5,197.96,17.56,18.03,197.49,1,cash
EARN-00450,W-0009,2026-04-13,E-0025,night,5.4,223.04,24.53,16.14,231.43,0,cheque
EARN-00451,W-0009,2026-04-14,E-0025,day,7.1,211.32,18.03,14.62,214.73,0,direct_deposit
EARN-00452,W-0009,2026-04-18,E-0025,split,8.5,239.97,21.86,11.64,250.19,0,payroll_card
EARN-00453,W-0009,2026-04-21,E-0025,day,5.7,156.94,17.25,12.04,162.15,0,cash
EARN-00454,W-0009,2026-04-23,E-0025,evening,9.0,167.94,9.86,18.48,159.32,0,payroll_card
EARN-00455,W-0009,2026-04-24,E-0025,day,9.4,165.17,19.31,24.97,159.51,0,cheque
EARN-00456,W-0009,2026-04-26,E-0025,evening,8.4,204.26,24.73,24.74,204.25,0,cheque
EARN-00457,W-0009,2026-04-28,E-0025,day,7.5,225.85,12.94,9.99,228.8,0,payroll_card
EARN-00458,W-0009,2026-04-29,E-0025,split,9.1,172.26,18.72,16.53,174.45,0,cheque
EARN-00459,W-0009,2026-04-30,E-0025,split,9.5,228.36,25.43,9.72,244.07,1,cheque
EARN-00460,W-0009,2026-05-01,E-0025,day,7.5,253.68,20.23,11.44,262.47,1,cash
EARN-00461,W-0009,2026-05-02,E-0025,night,6.5,185.53,15.86,14.53,186.86,1,cash
EARN-00462,W-0009,2026-05-04,E-0025,evening,7.2,204.11,21.95,10.09,215.97,0,payroll_card
EARN-00463,W-0009,2026-05-05,E-0025,night,8.8,244.27,13.24,14.27,243.24,1,direct_deposit
EARN-00464,W-0009,2026-05-08,E-0025,day,8.5,192.56,9.2,23.96,177.8,1,cheque
EARN-00465,W-0009,2026-05-09,E-0025,day,7.3,138.22,8.44,10.11,136.55,0,payroll_card
EARN-00466,W-0009,2026-05-11,E-0025,evening,7.8,246.49,29.01,10.83,264.67,1,cheque
EARN-00467,W-0009,2026-05-12,E-0025,day,7.9,214.79,20.21,18.57,216.43,0,payroll_card
EARN-00468,W-0009,2026-05-14,E-0025,day,7.8,193.14,9.81,10.1,192.85,0,cash
EARN-00469,W-0009,2026-05-15,E-0025,evening,7.4,269.26,28.43,16.38,281.31,0,direct_deposit
EARN-00470,W-0009,2026-05-16,E-0025,evening,5.3,161.89,19.29,8.99,172.19,0,cheque
EARN-00471,W-0009,2026-05-17,E-0025,night,8.9,222.52,19.27,22.18,219.61,1,payroll_card
EARN-00472,W-0009,2026-05-18,E-0025,day,5.4,242.92,13.49,20.39,236.02,0,direct_deposit
EARN-00473,W-0009,2026-05-19,E-0025,day,8.4,211.02,16.78,18.3,209.5,0,cheque
EARN-00474,W-0009,2026-05-20,E-0025,day,7.4,155.5,15.75,21.58,149.67,1,payroll_card
EARN-00475,W-0009,2026-05-21,E-0025,day,5.8,238.18,12.42,18.8,231.8,1,direct_deposit
EARN-00476,W-0009,2026-05-22,E-0025,day,8.6,151.3,16.72,17.12,150.9,0,cheque
EARN-00477,W-0009,2026-05-23,E-0025,day,5.4,179.36,9.58,21.87,167.07,0,payroll_card
EARN-00478,W-0009,2026-05-27,E-0025,day,8.8,229.52,17.59,23.38,223.73,1,payroll_card
EARN-00479,W-0009,2026-05-28,E-0025,split,9.4,195.76,15.89,18.28,193.37,0,payroll_card
EARN-00480,W-0009,2026-05-29,E-0025,evening,6.4,171.63,9.01,23.17,157.47,0,cheque
EARN-00481,W-0009,2026-05-31,E-0025,day,8.8,192.37,12.23,16.35,188.25,1,cash
EARN-00482,W-0009,2026-06-02,E-0025,day,7.3,209.49,22.89,11.68,220.7,1,cheque
EARN-00483,W-0009,2026-06-03,E-0025,evening,7.6,201.3,15.82,12.87,204.25,0,direct_deposit
EARN-00484,W-0009,2026-06-04,E-0025,day,8.0,206.01,18.72,20.54,204.19,0,cheque
EARN-00485,W-0009,2026-06-08,E-0025,evening,6.3,232.7,15.2,8.8,239.1,1,direct_deposit
EARN-00486,W-0009,2026-06-09,E-0025,evening,6.8,174.32,20.72,23.89,171.15,0,cash
EARN-00487,W-0009,2026-06-11,E-0025,evening,7.6,287.54,25.12,21.1,291.56,0,payroll_card
EARN-00488,W-0009,2026-06-12,E-0025,night,8.0,187.0,11.47,17.82,180.65,0,cash
EARN-00489,W-0009,2026-06-13,E-0025,night,6.3,181.04,20.72,17.23,184.53,1,direct_deposit
EARN-00490,W-0009,2026-06-15,E-0025,day,6.5,212.86,23.78,8.76,227.88,1,cheque
EARN-00491,W-0009,2026-06-20,E-0025,day,8.9,228.05,26.47,8.37,246.15,1,direct_deposit
EARN-00492,W-0009,2026-06-23,E-0025,day,8.1,244.71,27.36,10.81,261.26,1,payroll_card
EARN-00493,W-0009,2026-06-24,E-0025,night,9.3,181.05,14.65,18.14,177.56,0,payroll_card
EARN-00494,W-0009,2026-06-26,E-0025,day,9.4,216.52,15.56,23.78,208.3,0,payroll_card
EARN-00495,W-0009,2026-06-29,E-0025,evening,8.3,226.92,19.06,21.94,224.04,1,cash
EARN-00496,W-0009,2026-06-30,E-0025,day,8.8,242.68,12.84,19.08,236.44,0,payroll_card
EARN-00497,W-0010,2026-04-01,E-0033,day,6.6,125.25,6.61,22.99,108.87,1,direct_deposit
EARN-00498,W-0010,2026-04-02,E-0033,day,7.3,148.0,8.6,13.95,142.65,1,cash
EARN-00499,W-0010,2026-04-03,E-0033,evening,6.8,192.96,5.03,19.87,178.12,1,cash
EARN-00500,W-0010,2026-04-04,E-0033,evening,5.8,144.52,5.99,14.47,136.04,0,cheque
EARN-00501,W-0010,2026-04-06,E-0033,split,5.5,150.12,3.81,13.6,140.33,1,cheque
EARN-00502,W-0010,2026-04-07,E-0033,evening,5.1,110.44,5.92,24.83,91.53,0,cash
EARN-00503,W-0010,2026-04-09,E-0033,day,5.7,146.96,7.98,8.32,146.62,1,direct_deposit
EARN-00504,W-0010,2026-04-10,E-0033,evening,6.7,147.43,6.73,16.83,137.33,1,cash
EARN-00505,W-0010,2026-04-11,E-0033,split,7.9,65.86,2.7,15.57,52.99,1,payroll_card
EARN-00506,W-0010,2026-04-13,E-0033,evening,8.4,103.84,3.32,12.18,94.98,0,cheque
EARN-00507,W-0010,2026-04-14,E-0033,evening,6.2,149.81,9.44,23.03,136.22,1,direct_deposit
EARN-00508,W-0010,2026-04-16,E-0033,evening,7.9,175.76,6.22,23.82,158.16,1,direct_deposit
EARN-00509,W-0010,2026-04-17,E-0033,night,8.4,125.78,8.25,22.95,111.08,1,direct_deposit
EARN-00510,W-0010,2026-04-20,E-0033,day,8.6,153.58,6.16,10.0,149.74,0,direct_deposit
EARN-00511,W-0010,2026-04-21,E-0033,night,6.4,144.37,6.54,16.88,134.03,1,cash
EARN-00512,W-0010,2026-04-22,E-0033,evening,8.1,125.15,5.21,9.32,121.04,1,payroll_card
EARN-00513,W-0010,2026-04-23,E-0033,evening,6.9,174.97,8.16,18.3,164.83,0,payroll_card
EARN-00514,W-0010,2026-04-24,E-0033,split,9.0,117.33,3.44,22.51,98.26,0,cash
EARN-00515,W-0010,2026-04-27,E-0033,evening,9.1,132.02,4.29,10.93,125.38,0,payroll_card
EARN-00516,W-0010,2026-04-29,E-0033,evening,7.2,107.23,6.01,11.63,101.61,0,payroll_card
EARN-00517,W-0010,2026-04-30,E-0033,day,8.8,168.84,8.4,9.85,167.39,0,direct_deposit
EARN-00518,W-0010,2026-05-03,E-0033,evening,6.8,112.41,4.75,20.65,96.51,0,cheque
EARN-00519,W-0010,2026-05-06,E-0033,evening,5.7,138.5,9.34,9.7,138.14,0,cheque
EARN-00520,W-0010,2026-05-11,E-0033,day,8.2,145.35,8.09,18.84,134.6,1,cash
EARN-00521,W-0010,2026-05-12,E-0033,day,5.4,140.95,6.59,12.15,135.39,1,cash
